0.15271,-0.16506
5.2067,-4.7091
-0.72919,-4.1664
0.071831,-0.072306
-2.4195,-6.7582
3.3677,-5.7326
1.5404,-4.3606
-1.087,-1.2277
-3.6909,-0.052299
-0.43347,0.37035
-3.7271,-2.3633
-0.32492,-1.4823
0.30522,1.7026
-6.2896,-1.2318
0.19101,-1.3602
